Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,btts,over_2_5,result,home_form,away_form,h2h_wins,home_avg_gs,home_avg_gc,away_avg_gs,away_avg_gc,form_diff,gs_diff,gc_diff
2024-02-04,Villarreal,Cadiz,0,0,D,0,0,1,7,2,1,2.0,2.4,0.2,1.4,5,1.8,1.0
2024-02-04,Osasuna,Celta,0,3,A,0,1,2,7,4,2,1.4,1.4,1.0,1.4,3,0.3999999999999999,0.0
2024-02-04,Betis,Getafe,1,1,D,1,0,1,7,4,2,1.2,1.4,1.4,2.0,3,-0.19999999999999996,-0.6000000000000001
2024-02-04,Real Madrid,Ath Madrid,1,1,D,1,0,1,15,12,2,1.8,0.6,1.8,1.0,3,0.0,-0.4
2024-02-05,Vallecano,Sevilla,1,2,A,1,1,2,4,1,1,0.6,1.0,0.8,2.4,3,-0.20000000000000007,-1.4
2024-02-09,Cadiz,Betis,0,2,A,0,0,2,2,7,1,0.2,1.4,1.2,1.4,-5,-1.0,0.0
2024-02-10,Alaves,Villarreal,1,1,D,1,0,1,10,5,2,1.8,1.2,1.4,2.0,5,0.40000000000000013,-0.8
2024-02-10,Sociedad,Osasuna,0,1,A,0,0,2,6,7,4,0.6,0.6,1.0,1.4,-1,-0.4,-0.7999999999999999
2024-02-10,Real Madrid,Girona,4,0,H,0,1,0,13,11,2,1.8,0.8,2.0,0.8,2,-0.19999999999999996,0.0
2024-02-10,Las Palmas,Valencia,2,0,H,0,0,0,7,12,3,1.6,1.0,2.0,1.0,-5,-0.3999999999999999,0.0
2024-02-11,Getafe,Celta,3,2,H,1,1,0,4,7,2,1.0,1.6,1.2,0.8,-3,-0.19999999999999996,0.8
2024-02-11,Mallorca,Vallecano,2,1,H,1,1,0,2,4,3,0.4,1.6,0.8,1.2,-2,-0.4,0.40000000000000013
2024-02-11,Sevilla,Ath Madrid,1,0,H,0,0,0,4,10,1,1.2,2.4,1.8,1.2,-6,-0.6000000000000001,1.2
2024-02-11,Barcelona,Granada,3,3,D,1,1,1,12,4,1,2.6,1.8,0.6,1.0,8,2.0,0.8
2024-02-12,Almeria,Ath Bilbao,0,0,D,0,0,1,1,10,0,0.6,1.8,1.6,0.4,-9,-1.0,1.4
2024-02-16,Villarreal,Getafe,1,1,D,1,0,1,6,7,3,1.4,1.6,1.6,1.6,-1,-0.20000000000000018,0.0
2024-02-17,Ath Madrid,Las Palmas,5,0,H,0,1,0,10,10,4,1.2,0.6,1.8,0.6,0,-0.6000000000000001,0.0
2024-02-17,Osasuna,Cadiz,2,0,H,0,0,0,7,2,4,1.0,1.4,0.2,1.4,5,0.8,0.0
2024-02-17,Celta,Barcelona,1,2,A,1,1,2,4,10,1,1.2,1.2,2.8,2.2,-6,-1.5999999999999999,-1.0000000000000002
2024-02-17,Valencia,Sevilla,0,0,D,0,0,1,9,7,1,1.4,1.2,1.4,2.0,2,0.0,-0.8
2024-02-18,Betis,Alaves,0,0,D,0,0,1,10,10,4,1.4,1.0,1.8,1.2,0,-0.40000000000000013,-0.19999999999999996
2024-02-18,Mallorca,Sociedad,1,2,A,1,1,2,5,5,0,0.8,1.6,0.4,0.6,0,0.4,1.0
2024-02-18,Granada,Almeria,1,1,D,1,0,1,2,2,0,0.8,1.6,0.6,1.6,0,0.20000000000000007,0.0
2024-02-18,Vallecano,Real Madrid,1,1,D,1,0,1,1,13,1,0.6,1.6,2.4,0.8,-12,-1.7999999999999998,0.8
2024-02-19,Ath Bilbao,Girona,3,2,H,1,1,0,8,8,2,1.2,0.4,1.2,1.0,0,0.0,-0.6
2024-02-23,Sociedad,Villarreal,1,3,A,1,1,2,8,7,3,0.6,0.4,1.6,1.2,1,-1.0,-0.7999999999999999
2024-02-24,Barcelona,Getafe,4,0,H,0,1,0,10,8,2,2.4,2.0,1.4,1.2,2,1.0,0.8
2024-02-24,Alaves,Mallorca,1,1,D,1,0,1,8,4,1,1.2,0.8,0.8,1.8,4,0.3999999999999999,-1.0
2024-02-24,Almeria,Ath Madrid,2,2,D,1,1,1,2,10,0,0.8,1.8,2.0,0.6,-8,-1.2,1.2000000000000002
2024-02-25,Cadiz,Celta,2,2,D,1,1,1,2,3,2,0.0,1.0,1.2,1.4,-1,-1.2,-0.3999999999999999
2024-02-25,Betis,Ath Bilbao,3,1,H,1,1,0,8,8,2,1.2,1.0,1.4,0.6,0,-0.19999999999999996,0.4
2024-02-25,Las Palmas,Osasuna,1,1,D,1,0,1,7,7,1,1.2,1.6,0.8,1.0,0,0.3999999999999999,0.6000000000000001
2024-02-25,Real Madrid,Sevilla,1,0,H,0,0,0,11,8,4,2.0,0.6,1.0,1.4,3,1.0,-0.7999999999999999
2024-02-26,Girona,Vallecano,3,0,H,0,1,0,7,2,3,1.6,1.6,0.8,1.4,5,0.8,0.20000000000000018
2024-03-01,Celta,Almeria,1,0,H,0,0,0,4,3,1,1.6,1.6,0.8,1.6,1,0.8,0.0
2024-03-02,Valencia,Real Madrid,2,2,D,1,1,1,7,11,1,0.6,1.0,1.8,0.4,-4,-1.2000000000000002,0.6
2024-03-02,Getafe,Las Palmas,3,3,D,1,1,1,5,5,3,1.0,2.0,1.0,1.8,0,0.0,0.19999999999999996
2024-03-02,Sevilla,Sociedad,3,2,H,1,1,0,8,5,0,0.8,0.6,0.6,1.0,3,0.20000000000000007,-0.4
2024-03-02,Vallecano,Cadiz,1,1,D,1,0,1,1,3,2,0.8,2.0,0.4,1.2,-2,0.4,0.8
2024-03-03,Villarreal,Granada,5,1,H,1,1,0,9,3,3,2.0,1.2,1.0,1.6,6,1.0,-0.40000000000000013
2024-03-03,Ath Madrid,Betis,2,1,H,1,1,0,8,11,4,2.0,1.0,1.4,0.4,-3,0.6000000000000001,0.6
2024-03-03,Mallorca,Girona,1,0,H,0,0,0,4,7,0,0.8,1.8,1.2,1.4,-3,-0.3999999999999999,0.40000000000000013
2024-03-03,Ath Bilbao,Barcelona,0,0,D,0,0,1,8,13,0,1.6,1.0,2.6,1.0,-5,-1.0,0.0
2024-03-04,Osasuna,Alaves,1,0,H,0,0,0,7,6,4,0.8,1.0,1.2,1.0,1,-0.3999999999999999,0.0
2024-03-08,Barcelona,Mallorca,1,0,H,0,0,0,11,7,4,2.4,1.0,1.0,1.6,4,1.4,-0.6000000000000001
2024-03-09,Valencia,Getafe,1,0,H,0,0,0,5,6,2,0.8,1.4,1.6,2.2,-1,-0.8,-0.8000000000000003
2024-03-09,Cadiz,Ath Madrid,2,0,H,0,0,0,3,8,1,0.6,1.4,2.0,1.0,-5,-1.4,0.3999999999999999
2024-03-09,Granada,Sociedad,2,3,A,1,1,2,3,4,1,1.2,2.4,1.0,1.6,-1,0.19999999999999996,0.7999999999999998
2024-03-09,Girona,Osasuna,2,0,H,0,0,0,4,10,1,1.0,1.6,1.0,0.8,-6,0.0,0.8
2024-03-10,Real Madrid,Celta,4,0,H,0,1,0,9,7,5,1.8,0.8,1.8,1.4,2,0.0,-0.5999999999999999
2024-03-10,Alaves,Vallecano,1,0,H,0,0,0,3,2,2,0.6,1.2,0.8,1.8,1,-0.20000000000000007,-0.6000000000000001
2024-03-10,Las Palmas,Ath Bilbao,0,2,A,0,0,2,6,8,2,1.4,2.0,1.6,1.0,-2,-0.20000000000000018,1.0
2024-03-10,Betis,Villarreal,2,3,A,1,1,2,8,9,2,1.4,0.8,2.0,0.8,-1,-0.6000000000000001,0.0
2024-03-11,Almeria,Sevilla,2,2,D,1,1,1,3,10,1,0.8,1.2,1.2,0.8,-7,-0.3999999999999999,0.3999999999999999
2024-03-15,Sociedad,Cadiz,2,0,H,0,0,0,6,5,3,1.6,2.0,1.0,1.4,1,0.6000000000000001,0.6000000000000001
2024-03-16,Mallorca,Granada,1,0,H,0,0,0,7,3,0,1.0,1.0,1.6,2.6,4,-0.6000000000000001,-1.6
2024-03-16,Osasuna,Real Madrid,2,4,A,1,1,2,10,11,0,1.0,0.6,2.4,0.6,-1,-1.4,0.0
2024-03-16,Getafe,Girona,1,0,H,0,0,0,5,6,2,1.4,2.2,1.4,1.6,-1,0.0,0.6000000000000001
2024-03-16,Ath Bilbao,Alaves,2,0,H,0,0,0,8,6,2,1.2,1.0,0.6,0.6,2,0.6,0.4
2024-03-17,Sevilla,Celta,1,2,A,1,1,2,8,4,1,1.2,1.0,1.2,2.2,4,0.0,-1.2000000000000002
2024-03-17,Las Palmas,Almeria,0,1,A,0,0,2,5,4,1,1.2,2.2,1.0,1.2,1,0.19999999999999996,1.0000000000000002
2024-03-17,Villarreal,Valencia,1,0,H,0,0,0,11,8,2,2.6,1.2,1.0,1.0,3,1.6,0.19999999999999996
2024-03-17,Vallecano,Betis,2,0,H,0,0,0,2,7,0,0.6,1.6,1.6,1.2,-5,-1.0,0.40000000000000013
2024-03-17,Ath Madrid,Barcelona,0,3,A,0,1,2,7,11,1,1.8,1.2,2.0,0.8,-4,-0.19999999999999996,0.3999999999999999
2024-03-29,Cadiz,Granada,1,0,H,0,0,0,5,2,1,1.0,1.4,1.4,2.6,3,-0.3999999999999999,-1.2000000000000002
2024-03-30,Valencia,Mallorca,0,0,D,0,0,1,5,7,1,0.6,1.0,0.8,0.8,-2,-0.20000000000000007,0.19999999999999996
2024-03-30,Barcelona,Las Palmas,1,0,H,0,0,0,13,2,4,2.0,0.2,0.8,2.4,11,1.2,-2.1999999999999997
2024-03-30,Getafe,Sevilla,0,1,A,0,0,2,5,5,2,1.0,1.8,1.2,1.4,0,-0.19999999999999996,0.40000000000000013
2024-03-30,Almeria,Osasuna,0,3,A,0,1,2,6,7,0,1.2,1.2,1.2,1.4,-1,0.0,-0.19999999999999996
2024-03-31,Celta,Vallecano,0,0,D,0,0,1,7,5,2,1.2,1.8,0.8,1.2,2,0.3999999999999999,0.6000000000000001
2024-03-31,Girona,Betis,3,2,H,1,1,0,6,4,0,1.4,1.0,1.2,1.6,2,0.19999999999999996,-0.6000000000000001
2024-03-31,Alaves,Sociedad,0,1,A,0,0,2,5,9,0,0.4,0.8,2.0,1.8,-4,-1.6,-1.0
2024-03-31,Real Madrid,Ath Bilbao,2,0,H,0,0,0,11,10,4,2.4,1.0,1.6,1.0,1,0.7999999999999998,0.0
2024-04-01,Villarreal,Ath Madrid,1,2,A,1,1,2,13,7,1,2.6,1.0,1.8,1.6,6,0.8,-0.6000000000000001
2024-04-04,Granada,Valencia,0,1,A,0,0,2,1,6,1,0.8,2.2,0.6,0.6,-5,0.20000000000000007,1.6
2024-04-12,Betis,Celta,2,1,H,1,1,0,3,8,0,1.6,2.2,1.0,1.4,-5,0.6000000000000001,0.8000000000000003
2024-04-13,Ath Madrid,Girona,3,1,H,1,1,0,7,9,3,1.2,1.8,1.6,0.8,-2,-0.40000000000000013,1.0
2024-04-13,Vallecano,Getafe,0,0,D,0,0,1,5,4,2,0.6,1.0,0.8,1.8,1,-0.20000000000000007,-0.8
2024-04-13,Mallorca,Real Madrid,0,1,A,0,0,2,8,13,1,0.6,0.4,2.6,0.8,-5,-2.0,-0.4
2024-04-13,Cadiz,Barcelona,0,1,A,0,0,2,8,13,1,1.2,1.0,1.8,0.0,-5,-0.6000000000000001,1.0
2024-04-14,Las Palmas,Sevilla,0,2,A,0,0,2,2,7,0,0.8,1.6,1.4,1.4,-5,-0.5999999999999999,0.20000000000000018
2024-04-14,Granada,Alaves,2,0,H,0,0,0,0,4,3,0.6,2.2,0.4,1.0,-4,0.19999999999999996,1.2000000000000002
2024-04-14,Ath Bilbao,Villarreal,1,1,D,1,0,1,7,12,3,1.0,1.0,2.6,1.2,-5,-1.6,-0.19999999999999996
2024-04-14,Sociedad,Almeria,2,2,D,1,1,1,9,5,3,1.8,1.6,1.0,1.6,4,0.8,0.0
2024-04-15,Osasuna,Valencia,0,1,A,0,0,2,7,8,2,1.4,1.4,0.8,0.6,-1,0.5999999999999999,0.7999999999999999
2024-04-19,Ath Bilbao,Granada,1,1,D,1,0,1,8,3,1,1.0,0.6,0.8,1.2,5,0.19999999999999996,-0.6
2024-04-20,Celta,Las Palmas,4,1,H,1,1,0,7,1,3,0.8,1.4,0.6,1.8,6,0.20000000000000007,-0.40000000000000013
2024-04-20,Vallecano,Osasuna,2,1,H,1,1,0,6,6,1,0.6,0.4,1.2,1.4,0,-0.6,-0.9999999999999999
2024-04-20,Valencia,Betis,1,2,A,1,1,2,10,3,1,0.6,0.2,1.4,2.2,7,-0.7999999999999999,-2.0
2024-04-20,Girona,Cadiz,4,1,H,1,1,0,6,7,1,1.2,1.4,0.8,0.8,-1,0.3999999999999999,0.5999999999999999
2024-04-21,Alaves,Ath Madrid,2,0,H,0,0,0,3,9,1,0.2,1.2,1.4,1.6,-6,-1.2,-0.40000000000000013
2024-04-21,Real Madrid,Barcelona,3,2,H,1,1,0,13,13,3,2.6,0.8,1.2,0.0,0,1.4000000000000001,0.8
2024-04-21,Getafe,Sociedad,1,1,D,1,0,1,5,10,1,0.8,1.0,2.0,1.4,-5,-1.2,-0.3999999999999999
2024-04-21,Almeria,Villarreal,1,2,A,1,1,2,5,10,0,1.0,1.6,2.2,1.2,-5,-1.2000000000000002,0.40000000000000013
2024-04-22,Sevilla,Mallorca,2,1,H,1,1,0,10,7,2,1.8,1.2,0.4,0.4,3,1.4,0.7999999999999999
2024-04-26,Sociedad,Real Madrid,0,1,A,0,0,2,11,15,1,1.8,1.0,2.8,0.8,-4,-0.9999999999999998,0.19999999999999996
2024-04-27,Las Palmas,Girona,0,2,A,0,0,2,0,9,0,0.2,2.0,2.0,1.4,-9,-1.8,0.6000000000000001
2024-04-27,Almeria,Getafe,1,3,A,1,1,2,5,5,2,1.2,1.8,0.4,0.6,0,0.7999999999999999,1.2000000000000002
2024-04-27,Alaves,Celta,3,0,H,0,1,0,6,7,0,0.6,1.0,1.4,1.6,-1,-0.7999999999999999,-0.6000000000000001
2024-04-27,Ath Madrid,Ath Bilbao,3,1,H,1,1,0,6,8,2,1.0,1.8,1.2,0.8,-2,-0.19999999999999996,1.0
2024-04-28,Betis,Sevilla,1,1,D,1,0,1,6,10,0,1.6,2.0,1.6,1.0,-4,0.0,1.0
2024-04-28,Villarreal,Vallecano,3,0,H,0,1,0,10,8,2,1.6,1.2,0.8,0.4,2,0.8,0.7999999999999999
2024-04-28,Granada,Osasuna,3,0,H,0,1,0,4,3,1,0.6,0.8,1.2,1.8,1,-0.6,-1.0
2024-04-28,Cadiz,Mallorca,1,1,D,1,0,1,6,4,1,0.8,1.4,0.4,0.8,2,0.4,0.5999999999999999
2024-04-29,Barcelona,Valencia,4,2,H,1,1,0,12,7,4,1.6,0.6,0.6,0.6,5,1.0,0.0
2024-05-03,Getafe,Ath Bilbao,0,2,A,0,0,2,8,5,0,1.0,0.6,1.0,1.4,3,0.0,-0.7999999999999999
2024-05-04,Sociedad,Las Palmas,2,0,H,0,0,0,8,0,3,1.2,0.8,0.2,2.0,8,1.0,-1.2
2024-05-04,Real Madrid,Cadiz,3,0,H,0,1,0,15,4,3,2.2,0.8,0.6,1.6,11,1.6,-0.8
2024-05-04,Girona,Barcelona,4,2,H,1,1,0,9,12,1,2.0,1.4,2.2,1.0,-3,-0.20000000000000018,0.3999999999999999
2024-05-04,Mallorca,Ath Madrid,0,1,A,0,0,2,5,9,3,0.6,0.8,1.6,1.6,-4,-1.0,-0.8
2024-05-05,Osasuna,Betis,0,2,A,0,0,2,3,7,1,1.2,2.0,1.4,1.6,-4,-0.19999999999999996,0.3999999999999999
2024-05-05,Celta,Villarreal,3,2,H,1,1,0,7,10,0,1.4,1.4,1.6,0.8,-3,-0.20000000000000018,0.5999999999999999
2024-05-05,Valencia,Alaves,0,1,A,0,0,2,7,6,1,1.0,1.2,1.0,1.0,1,0.0,0.19999999999999996
2024-05-05,Sevilla,Granada,3,0,H,0,1,0,10,7,3,1.4,0.8,1.2,0.6,3,0.19999999999999996,0.20000000000000007
2024-05-05,Vallecano,Almeria,0,1,A,0,0,2,8,4,2,0.8,0.8,1.0,2.0,4,-0.19999999999999996,-1.2
2024-05-10,Alaves,Girona,2,2,D,1,1,1,9,12,2,1.2,0.6,2.8,1.6,-3,-1.5999999999999999,-1.0
2024-05-11,Ath Bilbao,Osasuna,2,2,D,1,1,1,5,3,3,1.0,1.4,0.8,1.6,2,0.19999999999999996,-0.20000000000000018
2024-05-11,Granada,Real Madrid,0,4,A,0,1,2,7,15,0,1.2,1.0,2.0,0.4,-8,-0.8,0.6
2024-05-11,Mallorca,Las Palmas,1,0,H,0,0,0,2,0,0,0.4,1.0,0.2,2.2,2,0.2,-1.2000000000000002
2024-05-11,Villarreal,Sevilla,3,2,H,1,1,0,7,13,0,1.8,1.4,1.8,0.4,-6,0.0,0.9999999999999999
2024-05-12,Cadiz,Getafe,1,0,H,0,0,0,4,5,0,0.6,1.8,0.8,1.0,-1,-0.20000000000000007,0.8
2024-05-12,Ath Madrid,Celta,1,0,H,0,0,0,12,7,5,1.8,1.0,1.6,1.6,5,0.19999999999999996,-0.6000000000000001
2024-05-12,Valencia,Vallecano,0,0,D,0,0,1,6,5,1,1.0,1.4,0.4,1.0,1,0.6,0.3999999999999999
2024-05-12,Betis,Almeria,3,2,H,1,1,0,10,4,2,1.8,1.2,1.0,2.0,6,0.8,-0.8
2024-05-13,Barcelona,Sociedad,2,0,H,0,0,0,9,8,4,2.0,1.8,1.2,0.8,1,0.8,1.0
2024-05-14,Osasuna,Mallorca,1,1,D,1,0,1,1,4,2,0.6,2.0,0.6,1.0,-3,0.0,1.0
2024-05-14,Real Madrid,Alaves,5,0,H,0,1,0,15,10,4,2.4,0.4,1.6,0.8,5,0.7999999999999998,-0.4
2024-05-14,Girona,Villarreal,0,1,A,0,0,2,10,10,2,2.6,1.6,2.2,1.4,0,0.3999999999999999,0.20000000000000018
2024-05-15,Sevilla,Cadiz,0,1,A,0,0,2,10,4,3,2.0,1.0,0.6,1.8,6,1.4,-0.8
2024-05-15,Vallecano,Granada,2,1,H,1,1,0,5,7,3,0.4,1.0,1.2,1.6,-2,-0.7999999999999999,-0.6000000000000001
2024-05-15,Celta,Ath Bilbao,2,1,H,1,1,0,6,6,2,1.6,1.8,1.4,1.4,0,0.20000000000000018,0.40000000000000013
2024-05-15,Getafe,Ath Madrid,0,3,A,0,1,2,5,12,0,0.8,1.0,1.6,0.8,-7,-0.8,0.19999999999999996
2024-05-16,Almeria,Barcelona,0,2,A,0,0,2,4,9,1,1.4,2.0,2.2,1.8,-5,-0.8000000000000003,0.19999999999999996
2024-05-16,Sociedad,Valencia,1,0,H,0,0,0,5,4,1,1.0,1.2,0.8,1.4,1,0.19999999999999996,-0.19999999999999996
2024-05-16,Las Palmas,Betis,2,2,D,1,1,1,0,13,2,0.2,2.2,2.0,1.0,-13,-1.8,1.2000000000000002
2024-05-18,Alaves,Getafe,1,0,H,0,0,0,10,4,0,1.6,1.4,0.8,1.6,6,0.8,-0.20000000000000018
2024-05-19,Ath Bilbao,Sevilla,2,0,H,0,0,0,5,7,1,1.4,1.6,1.6,1.2,-2,-0.20000000000000018,0.40000000000000013
2024-05-19,Ath Madrid,Osasuna,1,4,A,1,1,2,12,2,5,1.6,0.6,0.8,2.0,10,0.8,-1.4
2024-05-19,Barcelona,Vallecano,3,0,H,0,1,0,9,7,0,2.4,1.8,0.8,1.2,2,1.5999999999999999,0.6000000000000001
2024-05-19,Betis,Sociedad,0,2,A,0,0,2,11,7,2,2.0,1.2,0.8,0.8,4,1.2,0.3999999999999999
2024-05-19,Cadiz,Las Palmas,0,0,D,0,0,1,7,1,0,0.8,1.6,0.6,2.2,6,0.20000000000000007,-0.6000000000000001
2024-05-19,Granada,Celta,1,2,A,1,1,2,4,9,0,1.0,2.0,1.8,1.6,-5,-0.8,0.3999999999999999
2024-05-19,Mallorca,Almeria,2,2,D,1,1,1,5,3,1,0.8,1.0,1.0,2.0,2,-0.19999999999999996,-1.0
2024-05-19,Valencia,Girona,1,3,A,1,1,2,1,10,2,0.6,1.6,2.4,1.2,-9,-1.7999999999999998,0.40000000000000013
2024-05-19,Villarreal,Real Madrid,4,4,D,1,1,1,12,15,2,2.2,1.2,3.2,0.4,-3,-1.0,0.7999999999999999
2024-05-24,Girona,Granada,7,0,H,0,1,0,10,3,1,2.2,1.2,1.0,2.2,7,1.2000000000000002,-1.0000000000000002
2024-05-25,Real Madrid,Betis,0,0,D,0,0,1,13,8,2,3.4,0.8,1.6,1.4,5,1.7999999999999998,-0.5999999999999999
2024-05-25,Vallecano,Ath Bilbao,0,1,A,0,0,2,4,7,1,0.4,1.6,1.6,1.4,-3,-1.2000000000000002,0.20000000000000018
2024-05-25,Osasuna,Villarreal,1,1,D,1,0,1,5,10,2,1.4,1.8,2.6,1.8,-5,-1.2000000000000002,0.0
2024-05-25,Sociedad,Ath Madrid,0,2,A,0,0,2,9,12,0,1.0,0.6,1.8,1.0,-3,-0.8,-0.4
2024-05-25,Almeria,Cadiz,6,1,H,1,1,0,4,8,0,1.2,2.0,0.6,0.8,-4,0.6,1.2
2024-05-26,Getafe,Mallorca,1,2,A,1,1,2,3,6,2,0.6,1.6,1.0,1.0,-3,-0.4,0.6000000000000001
2024-05-26,Celta,Valencia,2,2,D,1,1,1,9,1,0,1.4,1.6,0.6,1.8,8,0.7999999999999999,-0.19999999999999996
2024-05-26,Las Palmas,Alaves,1,1,D,1,0,1,2,10,1,0.4,1.4,1.4,1.4,-8,-0.9999999999999999,0.0
2024-05-26,Sevilla,Barcelona,1,2,A,1,1,2,4,12,0,1.2,1.4,2.6,1.2,-8,-1.4000000000000001,0.19999999999999996
2024-08-15,Ath Bilbao,Getafe,1,1,D,1,0,1,10,0,1,1.6,0.8,0.2,1.8,10,1.4000000000000001,-1.0
2024-08-15,Betis,Girona,1,1,D,1,0,1,8,10,3,1.4,1.2,3.2,1.2,-2,-1.8000000000000003,0.0
2024-08-16,Celta,Alaves,2,1,H,1,1,0,10,8,3,1.8,1.4,1.0,1.6,2,0.8,-0.20000000000000018
2024-08-16,Las Palmas,Sevilla,2,2,D,1,1,1,3,3,0,0.6,1.2,1.2,1.6,0,-0.6,-0.40000000000000013
2024-08-17,Osasuna,Leganes,1,1,D,1,0,1,6,11,3,1.6,1.4,1.2,0.4,-5,0.40000000000000013,0.9999999999999999
2024-08-17,Valencia,Barcelona,1,2,A,1,1,2,2,12,0,0.6,1.4,2.2,1.0,-10,-1.6,0.3999999999999999
2024-08-18,Sociedad,Vallecano,1,2,A,1,1,2,9,4,2,1.0,0.8,0.4,1.2,5,0.6,-0.3999999999999999
2024-08-18,Mallorca,Real Madrid,1,1,D,1,0,1,8,11,1,1.2,1.0,3.2,0.8,-3,-2.0,0.19999999999999996
2024-08-19,Villarreal,Ath Madrid,2,2,D,1,1,1,8,12,1,2.2,2.0,1.6,0.8,-4,0.6000000000000001,1.2
2024-08-19,Valladolid,Espanol,1,0,H,0,0,0,5,6,3,0.6,1.2,2.4,2.6,-1,-1.7999999999999998,-1.4000000000000001
2024-08-23,Celta,Valencia,3,1,H,1,1,0,10,2,0,1.6,1.2,0.8,1.6,8,0.8,-0.40000000000000013
2024-08-23,Sevilla,Villarreal,1,2,A,1,1,2,1,9,1,1.0,2.0,2.2,1.8,-8,-1.2000000000000002,0.19999999999999996
2024-08-24,Osasuna,Mallorca,1,0,H,0,0,0,7,9,1,1.8,1.2,1.4,1.0,-2,0.40000000000000013,0.19999999999999996
2024-08-24,Barcelona,Ath Bilbao,2,1,H,1,1,0,15,8,4,2.2,0.4,1.4,1.0,7,0.8000000000000003,-0.6
2024-08-24,Espanol,Sociedad,0,1,A,0,0,2,6,6,1,2.0,2.0,0.8,1.2,0,1.2,0.8
2024-08-24,Getafe,Vallecano,0,0,D,0,0,1,1,7,0,0.4,1.6,0.8,1.2,-6,-0.4,0.40000000000000013
2024-08-25,Real Madrid,Valladolid,3,0,H,0,1,0,9,8,5,2.8,1.0,0.8,0.6,1,1.9999999999999998,0.4
2024-08-25,Leganes,Las Palmas,2,1,H,1,1,0,9,4,2,1.2,0.6,1.0,1.2,5,0.19999999999999996,-0.6
2024-08-25,Alaves,Betis,0,0,D,0,0,1,5,6,0,1.0,2.0,1.2,1.4,-1,-0.19999999999999996,0.6000000000000001
2024-08-25,Ath Madrid,Girona,3,0,H,0,1,0,10,8,4,1.8,1.2,2.6,1.0,2,-0.8,0.19999999999999996
2024-08-26,Villarreal,Celta,4,3,H,1,1,0,9,13,3,2.0,1.6,2.2,1.2,-4,-0.20000000000000018,0.40000000000000013
2024-08-27,Mallorca,Sevilla,0,0,D,0,0,1,6,1,1,1.2,1.2,0.8,1.8,5,0.3999999999999999,-0.6000000000000001
2024-08-27,Vallecano,Barcelona,1,2,A,1,1,2,7,15,2,0.8,1.2,2.2,0.6,-8,-1.4000000000000001,0.6
2024-08-28,Sociedad,Alaves,1,2,A,1,1,2,9,5,3,1.0,0.8,0.6,1.6,4,0.4,-0.8
2024-08-28,Ath Madrid,Espanol,0,0,D,0,0,1,10,3,2,2.2,1.2,1.6,2.0,7,0.6000000000000001,-0.8
2024-08-28,Ath Bilbao,Valencia,1,0,H,0,0,0,7,1,2,1.2,1.0,1.0,2.2,6,0.19999999999999996,-1.2000000000000002
2024-08-28,Valladolid,Leganes,0,0,D,0,0,1,8,11,1,0.8,0.8,1.6,0.8,-3,-0.8,0.0
2024-08-29,Girona,Osasuna,4,0,H,0,1,0,7,9,2,2.2,1.2,1.6,0.8,-2,0.6000000000000001,0.3999999999999999
2024-08-29,Las Palmas,Real Madrid,1,1,D,1,0,1,4,9,0,1.2,1.4,2.6,1.0,-5,-1.4000000000000001,0.3999999999999999
2024-08-31,Barcelona,Valladolid,7,0,H,0,1,0,15,6,4,2.2,0.8,0.2,0.6,9,2.0,0.20000000000000007
2024-08-31,Ath Bilbao,Ath Madrid,0,1,A,0,0,2,10,8,2,1.2,0.6,1.6,1.2,2,-0.40000000000000013,-0.6
2024-08-31,Espanol,Vallecano,2,1,H,1,1,0,3,4,2,1.0,1.4,0.6,1.4,-1,0.4,0.0
2024-08-31,Leganes,Mallorca,0,1,A,0,0,2,9,6,1,1.4,0.8,1.0,1.0,3,0.3999999999999999,-0.19999999999999996
2024-08-31,Valencia,Villarreal,1,1,D,1,0,1,1,9,1,1.0,2.2,2.6,2.2,-8,-1.6,0.0
2024-09-01,Real Madrid,Betis,2,0,H,0,0,0,7,4,1,1.8,1.2,0.6,1.0,3,1.2000000000000002,0.19999999999999996
2024-09-01,Alaves,Las Palmas,2,0,H,0,0,0,8,4,2,1.0,0.8,1.0,1.2,4,0.0,-0.3999999999999999
2024-09-01,Osasuna,Celta,3,2,H,1,1,0,8,10,2,1.4,1.4,2.4,1.8,-2,-1.0,-0.40000000000000013
2024-09-01,Sevilla,Girona,0,2,A,0,0,2,2,10,0,0.8,1.6,3.0,1.0,-8,-2.2,0.6000000000000001
2024-09-01,Getafe,Sociedad,0,0,D,0,0,1,2,6,1,0.4,1.4,1.0,1.2,-4,-0.6,0.19999999999999996
2024-09-13,Betis,Leganes,2,0,H,0,0,0,3,6,2,0.2,1.0,1.0,1.0,-3,-0.8,0.0
2024-09-14,Mallorca,Villarreal,1,2,A,1,1,2,8,9,2,0.8,0.6,2.0,1.6,-1,-1.2,-1.0
2024-09-14,Espanol,Alaves,3,2,H,1,1,0,5,8,3,1.0,1.2,1.2,0.8,-3,-0.19999999999999996,0.3999999999999999
2024-09-14,Sevilla,Getafe,1,0,H,0,0,0,2,3,3,0.8,1.6,0.4,0.8,-1,0.4,0.8
2024-09-14,Sociedad,Real Madrid,0,2,A,0,0,2,4,9,1,0.6,1.2,1.4,0.4,-5,-0.7999999999999999,0.7999999999999999
2024-09-15,Celta,Valladolid,3,1,H,1,1,0,7,5,1,2.4,2.2,0.2,2.0,2,2.1999999999999997,0.20000000000000018
